DISTRICT_NUMBER,DISTRICT,CAMPUS_NUMBER,CAMPUS,REGION,COUNTY,SCHOOL_TYPE,GRADES_SERVED,CHARTER,URBANICITY,NUMBER_OF_STUDENTS,OVERALL_RATING,OVERALL_SCORE,%_ECONOMICALLY_DISADVANTAGED,%_EB/EL_STUDENTS,FREE_LUNCH_QUALIFIED_COUNT,REDUCED-PRICE_LUNCH_QUALIFIED_COUNT,RACE_AMERICAN_INDIAN_OR_ALASKA_NATIVE,RACE_ASIAN,RACE_BLACK_OR_AFRICAN_AMERICAN,RACE_HISPANIC/LATINO,RACE_NATIVE_HAWAIIAN_OR_OTHER_PACIFIC_ISLANDER,RACE_TWO_OR_MORE_RACES,RACE_WHITE,TEACHERS_COUNT,LAT,LONG,MEDIAN_HOUSEHOLD_INCOME_AREA
188901,AMARILLO ISD,188901134.0,MESA VERDE EL,REGION 16: AMARILLO,POTTER,Elementary,PK - 05,No,Urban,395,C,75,0.965,0.39,366.0,15.0,8.0,98.0,256.0,186.0,0.0,38.0,204.0,30.07,35.24057,-101.79166,
188901,AMARILLO ISD,188901135.0,WOLFLIN EL,REGION 16: AMARILLO,POTTER,Elementary,PK - 05,No,Urban,311,B,87,0.675,0.058,185.0,25.0,4.0,20.0,44.0,208.0,0.0,24.0,322.0,21.24,35.19234,-101.85116,
188901,AMARILLO ISD,188901138.0,NORTH HEIGHTS ALTER,REGION 16: AMARILLO,POTTER,High School,09 - 12,No,Urban,64,B,83,0.875,0.094,76.0,7.0,2.0,6.0,38.0,130.0,0.0,10.0,42.0,34.31,35.22088,-101.84744,
188901,AMARILLO ISD,188901138.0,NORTH HEIGHTS ALTER,REGION 16: AMARILLO,POTTER,High School,09 - 12,No,,64,B,83,0.875,0.094,76.0,7.0,2.0,6.0,38.0,130.0,0.0,10.0,42.0,34.31,,,
188901,AMARILLO ISD,188901139.0,PUCKETT EL,REGION 16: AMARILLO,POTTER,Elementary,KG - 05,No,Urban,331,B,87,0.329,0.018,83.0,26.0,2.0,4.0,12.0,176.0,0.0,28.0,466.0,22.14,35.16654,-101.91304,
188901,AMARILLO ISD,188901140.0,SLEEPY HOLLOW EL,REGION 16: AMARILLO,POTTER,Elementary,PK - 05,No,Urban,511,A,92,0.313,0.029,138.0,22.0,12.0,56.0,30.0,134.0,4.0,32.0,766.0,30.84,35.17456,-101.93493,
188901,AMARILLO ISD,188901141.0,WINDSOR EL,REGION 16: AMARILLO,POTTER,Elementary,EE - 05,No,Urban,440,B,86,0.302,0.018,108.0,25.0,4.0,8.0,44.0,166.0,0.0,36.0,626.0,28.01,35.14194,-101.91128,
188901,AMARILLO ISD,188901142.0,WOODLANDS EL,REGION 16: AMARILLO,POTTER,Elementary,PK - 04,No,,451,A,93,0.293,0.031,105.0,28.0,0.0,56.0,34.0,224.0,0.0,38.0,558.0,25.5,,,
188901,AMARILLO ISD,188901143.0,TRADEWIND EL,REGION 16: AMARILLO,POTTER,Elementary,EE - 05,No,,696,B,80,0.799,0.182,473.0,83.0,18.0,110.0,112.0,764.0,2.0,62.0,330.0,44.12,,,
188901,AMARILLO ISD,188901170.0,GEORGE WASHINGTON CARVER EL ACADEMY,REGION 16: AMARILLO,POTTER,Elementary,02 - 05,No,,327,C,78,0.722,0.058,214.0,22.0,0.0,8.0,206.0,220.0,0.0,60.0,160.0,23.14,,,
188902,RIVER ROAD ISD,188902001.0,RIVER ROAD H S,REGION 16: AMARILLO,POTTER,High School,09 - 12,No,,401,B,81,0.631,0.055,215.0,38.0,2.0,4.0,22.0,286.0,0.0,24.0,466.0,37.22,,,
188902,RIVER ROAD ISD,188902042.0,RIVER ROAD MIDDLE,REGION 16: AMARILLO,POTTER,Middle School,06 - 08,No,,319,B,82,0.677,0.113,183.0,33.0,0.0,10.0,6.0,192.0,0.0,26.0,404.0,26.41,,,
188902,RIVER ROAD ISD,188902101.0,ROLLING HILLS EL,REGION 16: AMARILLO,POTTER,Elementary,02 - 05,No,Suburban,351,D,67,0.664,0.034,197.0,36.0,2.0,14.0,10.0,192.0,0.0,16.0,468.0,28.63,32.5975,-96.8148,
188902,RIVER ROAD ISD,188902101.0,ROLLING HILLS EL,REGION 16: AMARILLO,POTTER,Elementary,02 - 05,No,Suburban,351,D,67,0.664,0.034,197.0,36.0,2.0,14.0,10.0,192.0,0.0,16.0,468.0,28.63,35.29424,-101.86824,
188902,RIVER ROAD ISD,188902103.0,WILLOW VISTA ECA,REGION 16: AMARILLO,POTTER,Elementary,PK - 01,No,,225,D,67,0.747,0.08,150.0,18.0,0.0,4.0,4.0,142.0,0.0,14.0,286.0,18.63,,,
188903,HIGHLAND PARK ISD,188903001.0,HIGHLAND PARK H S,REGION 16: AMARILLO,POTTER,High School,09 - 12,No,Urban,228,B,85,0.351,0.11,66.0,14.0,8.0,40.0,12.0,182.0,0.0,4.0,210.0,21.98,35.1886,-101.817,
188903,HIGHLAND PARK ISD,188903041.0,HIGHLAND PARK MIDDLE,REGION 16: AMARILLO,POTTER,Middle School,06 - 08,No,,192,B,83,0.573,0.094,91.0,19.0,0.0,20.0,14.0,188.0,0.0,6.0,156.0,16.38,,,
188903,HIGHLAND PARK ISD,188903101.0,HIGHLAND PARK EL,REGION 16: AMARILLO,POTTER,Elementary,PK - 05,No,Urban,369,B,85,0.558,0.06,182.0,24.0,2.0,24.0,14.0,340.0,0.0,38.0,320.0,28.47,30.32996,-97.75978,
188903,HIGHLAND PARK ISD,188903101.0,HIGHLAND PARK EL,REGION 16: AMARILLO,POTTER,Elementary,PK - 05,No,Suburban,369,B,85,0.558,0.06,182.0,24.0,2.0,24.0,14.0,340.0,0.0,38.0,320.0,28.47,29.98014,-93.98296,
188903,HIGHLAND PARK ISD,188903101.0,HIGHLAND PARK EL,REGION 16: AMARILLO,POTTER,Elementary,PK - 05,No,,369,B,85,0.558,0.06,182.0,24.0,2.0,24.0,14.0,340.0,0.0,38.0,320.0,28.47,,,
188903,HIGHLAND PARK ISD,188903101.0,HIGHLAND PARK EL,REGION 16: AMARILLO,POTTER,Elementary,PK - 05,No,Urban,369,B,85,0.558,0.06,182.0,24.0,2.0,24.0,14.0,340.0,0.0,38.0,320.0,28.47,35.1886,-101.817,
188903,HIGHLAND PARK ISD,188903101.0,HIGHLAND PARK EL,REGION 16: AMARILLO,POTTER,Elementary,PK - 05,No,Urban,369,B,85,0.558,0.06,182.0,24.0,2.0,24.0,14.0,340.0,0.0,38.0,320.0,28.47,29.39853,-98.46266,
188903,HIGHLAND PARK ISD,188903101.0,HIGHLAND PARK EL,REGION 16: AMARILLO,POTTER,Elementary,PK - 05,No,Urban,369,B,85,0.558,0.06,182.0,24.0,2.0,24.0,14.0,340.0,0.0,38.0,320.0,28.47,33.44043,-94.04642,
188904,BUSHLAND ISD,188904001.0,BUSHLAND H S,REGION 16: AMARILLO,POTTER,High School,09 - 12,No,,501,A,95,0.168,0.004,65.0,19.0,4.0,8.0,6.0,170.0,0.0,28.0,786.0,45.96,,,
188904,BUSHLAND ISD,188904041.0,BUSHLAND MIDDLE,REGION 16: AMARILLO,POTTER,Middle School,05 - 08,No,Rural,476,B,88,0.143,0.011,60.0,8.0,2.0,2.0,16.0,194.0,0.0,30.0,708.0,39.36,35.1919,-102.0641,
188904,BUSHLAND ISD,188904101.0,BUSHLAND EL,REGION 16: AMARILLO,POTTER,Elementary,EE - 04,No,Rural,531,C,79,0.16,0.013,75.0,10.0,0.0,6.0,14.0,204.0,6.0,50.0,788.0,37.98,35.1919,-102.0641,
189901,MARFA ISD,189901001.0,MARFA SCHOOLS,REGION 18: MIDLAND,PRESIDIO,Elem/Secondary,PK - 12,No,,233,D,69,0.485,0.167,103.0,10.0,0.0,0.0,4.0,428.0,0.0,2.0,32.0,26.0,,,
189902,PRESIDIO ISD,189902001.0,PRESIDIO H S,REGION 18: MIDLAND,PRESIDIO,High School,09 - 12,No,Rural,391,B,86,0.931,0.494,326.0,38.0,2.0,10.0,2.0,766.0,0.0,2.0,0.0,30.56,29.615,-104.2171,
189902,PRESIDIO ISD,189902041.0,LUCY REDE FRANCO MIDDLE,REGION 18: MIDLAND,PRESIDIO,Middle School,06 - 08,No,,219,B,88,0.922,0.703,184.0,18.0,0.0,2.0,2.0,430.0,0.0,0.0,4.0,15.25,,,
189902,PRESIDIO ISD,189902101.0,PRESIDIO EL,REGION 18: MIDLAND,PRESIDIO,Elementary,PK - 05,No,Rural,410,D,69,0.951,0.727,383.0,7.0,2.0,6.0,2.0,806.0,0.0,0.0,4.0,27.6,29.5607,-104.364,
190903,RAINS ISD,190903001.0,RAINS H S,REGION 07: KILGORE,RAINS,High School,09 - 12,No,,507,C,79,0.552,0.041,271.0,9.0,18.0,6.0,36.0,192.0,0.0,38.0,724.0,42.11,,,
190903,RAINS ISD,190903041.0,RAINS J H,REGION 07: KILGORE,RAINS,Middle School,06 - 08,No,,425,D,66,0.661,0.096,277.0,4.0,4.0,6.0,24.0,152.0,0.0,44.0,620.0,35.66,,,
190903,RAINS ISD,190903051.0,RAINS INT,REGION 07: KILGORE,RAINS,Elementary,03 - 05,No,,385,D,64,0.621,0.109,239.0,0.0,6.0,4.0,18.0,164.0,4.0,32.0,542.0,27.87,,,
190903,RAINS ISD,190903101.0,RAINS EL,REGION 07: KILGORE,RAINS,Elementary,EE - 02,No,,436,D,64,0.679,0.089,295.0,1.0,12.0,2.0,22.0,174.0,2.0,32.0,630.0,32.41,,,
191901,CANYON ISD,191901001.0,CANYON H S,REGION 16: AMARILLO,RANDALL,High School,09 - 12,No,Rural,1080,B,88,0.243,0.012,223.0,39.0,8.0,12.0,32.0,468.0,2.0,30.0,1612.0,79.31,34.97446,-101.93612,
191901,CANYON ISD,191901002.0,RANDALL H S,REGION 16: AMARILLO,RANDALL,High School,09 - 12,No,Rural,1148,B,86,0.347,0.027,334.0,64.0,20.0,48.0,94.0,742.0,4.0,40.0,1348.0,83.47,35.11281,-101.90159,
191901,CANYON ISD,191901003.0,YOUTH CTR OF HIGH PLAINS,REGION 16: AMARILLO,RANDALL,Elem/Secondary,06 - 11,No,Rural,49,Not Rated,.,0.184,0.082,8.0,1.0,0.0,2.0,18.0,40.0,0.0,2.0,36.0,8.0,35.11524,-101.86607,
191901,CANYON ISD,191901004.0,MIDWAY ALTERNATIVE H S,REGION 16: AMARILLO,RANDALL,High School,09 - 12,No,,75,A,95,0.533,0.04,39.0,4.0,2.0,0.0,4.0,56.0,0.0,4.0,92.0,6.81,,,
191901,CANYON ISD,191901005.0,WEST PLAINS H S,REGION 16: AMARILLO,RANDALL,High School,09 - 12,No,,910,B,86,0.312,0.012,220.0,64.0,8.0,32.0,66.0,586.0,2.0,34.0,1092.0,66.59,,,
191901,CANYON ISD,191901041.0,CANYON J H,REGION 16: AMARILLO,RANDALL,Middle School,07 - 08,No,Rural,548,B,85,0.268,0.015,128.0,19.0,2.0,16.0,20.0,210.0,2.0,20.0,826.0,37.64,34.97456,-101.93704,
191901,CANYON ISD,191901043.0,WEST PLAINS J H,REGION 16: AMARILLO,RANDALL,Middle School,07 - 08,No,,614,B,89,0.327,0.047,155.0,46.0,14.0,28.0,44.0,374.0,2.0,28.0,740.0,41.18,,,
191901,CANYON ISD,191901045.0,RANDALL J H,REGION 16: AMARILLO,RANDALL,Middle School,07 - 08,No,,566,C,78,0.451,0.057,216.0,39.0,12.0,26.0,52.0,408.0,0.0,34.0,600.0,35.43,,,
191901,CANYON ISD,191901101.0,GENE HOWE EL,REGION 16: AMARILLO,RANDALL,Elementary,KG - 04,No,,373,B,81,0.499,0.04,160.0,26.0,2.0,6.0,34.0,262.0,0.0,16.0,426.0,27.0,,,
191901,CANYON ISD,191901104.0,SUNDOWN LANE EL,REGION 16: AMARILLO,RANDALL,Elementary,PK - 04,No,,334,B,87,0.524,0.063,164.0,14.0,2.0,4.0,10.0,238.0,0.0,20.0,408.0,23.0,,,
191901,CANYON ISD,191901105.0,LAKEVIEW EL,REGION 16: AMARILLO,RANDALL,Elementary,PK - 04,No,Urban,368,C,77,0.614,0.057,189.0,37.0,2.0,0.0,6.0,232.0,4.0,26.0,468.0,28.17,29.62544,-95.62857,
191901,CANYON ISD,191901105.0,LAKEVIEW EL,REGION 16: AMARILLO,RANDALL,Elementary,PK - 04,No,Rural,368,C,77,0.614,0.057,189.0,37.0,2.0,0.0,6.0,232.0,4.0,26.0,468.0,28.17,33.1842,-96.9089,
191901,CANYON ISD,191901105.0,LAKEVIEW EL,REGION 16: AMARILLO,RANDALL,Elementary,PK - 04,No,Rural,368,C,77,0.614,0.057,189.0,37.0,2.0,0.0,6.0,232.0,4.0,26.0,468.0,28.17,32.33662,-96.14477,
191901,CANYON ISD,191901106.0,ARDEN ROAD EL,REGION 16: AMARILLO,RANDALL,Elementary,KG - 04,No,,417,B,85,0.357,0.024,118.0,33.0,0.0,20.0,30.0,214.0,0.0,34.0,544.0,25.0,,,
191901,CANYON ISD,191901107.0,CRESTVIEW EL,REGION 16: AMARILLO,RANDALL,Elementary,EE - 04,No,Urban,431,A,90,0.304,0.021,108.0,23.0,2.0,28.0,8.0,190.0,0.0,8.0,662.0,24.55,33.52061,-101.94479,
191901,CANYON ISD,191901107.0,CRESTVIEW EL,REGION 16: AMARILLO,RANDALL,Elementary,EE - 04,No,Rural,431,A,90,0.304,0.021,108.0,23.0,2.0,28.0,8.0,190.0,0.0,8.0,662.0,24.55,33.11233,-98.57421,
191901,CANYON ISD,191901107.0,CRESTVIEW EL,REGION 16: AMARILLO,RANDALL,Elementary,EE - 04,No,Suburban,431,A,90,0.304,0.021,108.0,23.0,2.0,28.0,8.0,190.0,0.0,8.0,662.0,24.55,29.54187,-98.33684,
191901,CANYON ISD,191901107.0,CRESTVIEW EL,REGION 16: AMARILLO,RANDALL,Elementary,EE - 04,No,Rural,431,A,90,0.304,0.021,108.0,23.0,2.0,28.0,8.0,190.0,0.0,8.0,662.0,24.55,33.46866,-94.40872,
191901,CANYON ISD,191901107.0,CRESTVIEW EL,REGION 16: AMARILLO,RANDALL,Elementary,EE - 04,No,Urban,431,A,90,0.304,0.021,108.0,23.0,2.0,28.0,8.0,190.0,0.0,8.0,662.0,24.55,31.53654,-97.17791,
191901,CANYON ISD,191901108.0,REEVES-HINGER EL,REGION 16: AMARILLO,RANDALL,Elementary,KG - 04,No,,625,B,89,0.445,0.022,222.0,57.0,8.0,4.0,22.0,322.0,0.0,26.0,890.0,39.0,,,
191901,CANYON ISD,191901110.0,GREENWAYS INT,REGION 16: AMARILLO,RANDALL,Middle School,05 - 06,No,,618,B,87,0.354,0.042,175.0,44.0,6.0,30.0,38.0,420.0,8.0,38.0,698.0,33.16,,,
191901,CANYON ISD,191901111.0,CANYON INT,REGION 16: AMARILLO,RANDALL,Middle School,05 - 06,No,,546,B,87,0.289,0.026,127.0,31.0,6.0,10.0,8.0,256.0,0.0,22.0,790.0,30.83,,,
191901,CANYON ISD,191901112.0,CITY VIEW EL,REGION 16: AMARILLO,RANDALL,Elementary,EE - 04,No,,623,B,83,0.446,0.079,223.0,56.0,2.0,28.0,108.0,488.0,0.0,42.0,588.0,38.5,,,
191901,CANYON ISD,191901113.0,HILLSIDE EL,REGION 16: AMARILLO,RANDALL,Elementary,EE - 04,No,Urban,346,B,87,0.332,0.084,82.0,33.0,2.0,28.0,34.0,264.0,0.0,16.0,352.0,24.5,31.78562,-106.4375,
191901,CANYON ISD,191901114.0,PINNACLE INT,REGION 16: AMARILLO,RANDALL,Middle School,05 - 06,No,,539,C,76,0.423,0.067,187.0,41.0,6.0,28.0,28.0,378.0,0.0,36.0,602.0,33.04,,,
191901,CANYON ISD,191901115.0,HERITAGE HILLS EL,REGION 16: AMARILLO,RANDALL,Elementary,EE - 04,No,,399,B,81,0.308,0.025,97.0,27.0,2.0,14.0,32.0,274.0,0.0,36.0,446.0,24.0,,,
191901,CANYON ISD,191901116.0,SPRING CANYON EL,REGION 16: AMARILLO,RANDALL,Elementary,EE - 04,No,,403,B,81,0.382,0.022,124.0,30.0,4.0,4.0,16.0,172.0,0.0,34.0,584.0,23.34,,,
192901,REAGAN COUNTY ISD,192901001.0,REAGAN COUNTY H S,REGION 18: MIDLAND,REAGAN,High School,09 - 12,No,Rural,226,C,79,0.611,0.119,111.0,27.0,0.0,2.0,0.0,390.0,0.0,2.0,58.0,23.99,31.2012,-101.45324,
192901,REAGAN COUNTY ISD,192901041.0,REAGAN COUNTY MIDDLE,REGION 18: MIDLAND,REAGAN,Middle School,06 - 08,No,Rural,151,B,85,0.629,0.152,73.0,22.0,0.0,4.0,0.0,252.0,0.0,0.0,46.0,19.06,31.19444,-101.45814,
192901,REAGAN COUNTY ISD,192901101.0,REAGAN COUNTY EL,REGION 18: MIDLAND,REAGAN,Elementary,EE - 05,No,,421,B,81,0.653,0.242,230.0,47.0,0.0,6.0,0.0,712.0,0.0,4.0,126.0,36.45,,,
193801,BIG SPRINGS CHARTER SCHOOL,193801001.0,BIG SPRINGS CHARTER SCHOOL,REGION 20: SAN ANTONIO,REAL,Elem/Secondary,KG - 12,Yes,Rural,134,Not Rated,.,0.888,0.03,114.0,6.0,0.0,0.0,4.0,138.0,0.0,4.0,124.0,10.94,29.8893,-99.697,
193801,BIG SPRINGS CHARTER SCHOOL,193801101.0,HILL COUNTRY YOUTH RANCH,REGION 20: SAN ANTONIO,REAL,Elem/Secondary,02 - 12,Yes,Rural,73,Not Rated,.,0.795,0.014,58.0,2.0,0.0,0.0,8.0,70.0,2.0,10.0,62.0,10.0,30.0946,-99.2443,
193902,LEAKEY ISD,193902001.0,LEAKEY SCHOOL,REGION 20: SAN ANTONIO,REAL,Elem/Secondary,PK - 12,No,Rural,361,D,68,0.515,0.05,161.0,25.0,0.0,0.0,2.0,242.0,0.0,22.0,456.0,29.58,29.8395,-99.792,
194902,AVERY ISD,194902001.0,AVERY SECONDARY,REGION 08: MT PLEASANT,RED RIVER,Elem/Secondary,06 - 12,No,,183,A,95,0.585,0.016,93.0,14.0,6.0,2.0,4.0,32.0,2.0,32.0,288.0,19.41,,,
194902,AVERY ISD,194902101.0,AVERY EL,REGION 08: MT PLEASANT,RED RIVER,Elementary,PK - 05,No,Rural,152,B,86,0.697,0.007,97.0,9.0,4.0,2.0,4.0,28.0,0.0,24.0,242.0,15.59,33.55243,-94.78576,
194903,RIVERCREST ISD,194903001.0,RIVERCREST H S,REGION 08: MT PLEASANT,RED RIVER,High School,09 - 12,No,Rural,201,B,86,0.632,0.045,119.0,8.0,4.0,0.0,14.0,72.0,0.0,16.0,296.0,24.31,33.4698,-95.1916,
194903,RIVERCREST ISD,194903102.0,RIVERCREST J H,REGION 08: MT PLEASANT,RED RIVER,Middle School,06 - 08,No,Rural,165,B,88,0.697,0.085,110.0,5.0,4.0,0.0,22.0,60.0,0.0,24.0,220.0,18.65,33.36766,-95.10463,
194903,RIVERCREST ISD,194903103.0,RIVERCREST EL,REGION 08: MT PLEASANT,RED RIVER,Elementary,EE - 05,No,Rural,332,C,79,0.684,0.066,193.0,35.0,2.0,0.0,20.0,134.0,0.0,46.0,466.0,29.92,33.4698,-95.1916,
194904,CLARKSVILLE ISD,194904002.0,CLARKSVILLE MIDDLE AND H S,REGION 08: MT PLEASANT,RED RIVER,Elem/Secondary,06 - 12,No,,250,D,66,0.972,0.112,243.0,0.0,2.0,0.0,244.0,120.0,0.0,44.0,90.0,26.62,,,
194904,CLARKSVILLE ISD,194904103.0,CHEATHAM EL,REGION 08: MT PLEASANT,RED RIVER,Elementary,PK - 05,No,,272,F,51,0.926,0.11,252.0,0.0,0.0,0.0,240.0,148.0,0.0,54.0,102.0,18.7,,,
194905,DETROIT ISD,194905001.0,DETROIT H S,REGION 08: MT PLEASANT,RED RIVER,High School,09 - 12,No,Rural,137,B,87,0.62,0.0,77.0,8.0,6.0,0.0,10.0,32.0,0.0,4.0,222.0,18.04,33.6639,-95.2344,
194905,DETROIT ISD,194905041.0,DETROIT J H,REGION 08: MT PLEASANT,RED RIVER,Middle School,06 - 08,No,Rural,116,B,80,0.655,0.0,70.0,6.0,2.0,2.0,16.0,6.0,2.0,8.0,196.0,12.28,41.3547,-87.1294,
194905,DETROIT ISD,194905101.0,DETROIT EL,REGION 08: MT PLEASANT,RED RIVER,Elementary,PK - 05,No,Rural,235,F,50,0.783,0.009,174.0,11.0,0.0,0.0,16.0,34.0,0.0,40.0,384.0,20.0,41.3547,-87.1294,
195901,PECOS-BARSTOW-TOYAH ISD,195901001.0,PECOS H S,REGION 18: MIDLAND,REEVES,High School,09 - 12,No,Rural,766,D,64,0.535,0.099,381.0,29.0,2.0,18.0,10.0,1426.0,2.0,2.0,72.0,52.42,31.41473,-103.50279,
195901,PECOS-BARSTOW-TOYAH ISD,195901042.0,CROCKETT MIDDLE,REGION 18: MIDLAND,REEVES,Middle School,06 - 08,No,Urban,635,D,69,0.767,0.178,449.0,38.0,8.0,32.0,16.0,1132.0,2.0,4.0,76.0,50.19,35.17834,-101.89091,
195901,PECOS-BARSTOW-TOYAH ISD,195901042.0,CROCKETT MIDDLE,REGION 18: MIDLAND,REEVES,Middle School,06 - 08,No,Urban,635,D,69,0.767,0.178,449.0,38.0,8.0,32.0,16.0,1132.0,2.0,4.0,76.0,50.19,32.83442,-96.97722,
195901,PECOS-BARSTOW-TOYAH ISD,195901042.0,CROCKETT MIDDLE,REGION 18: MIDLAND,REEVES,Middle School,06 - 08,No,Rural,635,D,69,0.767,0.178,449.0,38.0,8.0,32.0,16.0,1132.0,2.0,4.0,76.0,50.19,33.65569,-95.52585,
195901,PECOS-BARSTOW-TOYAH ISD,195901101.0,PECOS KIND,REGION 18: MIDLAND,REEVES,Elementary,EE - KG,No,Rural,326,B,80,0.813,0.218,232.0,33.0,2.0,8.0,4.0,600.0,0.0,0.0,42.0,14.59,31.41796,-103.49423,
195901,PECOS-BARSTOW-TOYAH ISD,195901106.0,AUSTIN EL,REGION 18: MIDLAND,REEVES,Elementary,01 - 03,No,Urban,644,B,80,0.797,0.169,474.0,39.0,0.0,28.0,8.0,1182.0,0.0,0.0,70.0,41.57,32.42109,-99.77418,
195901,PECOS-BARSTOW-TOYAH ISD,195901106.0,AUSTIN EL,REGION 18: MIDLAND,REEVES,Elementary,01 - 03,No,Rural,644,B,80,0.797,0.169,474.0,39.0,0.0,28.0,8.0,1182.0,0.0,0.0,70.0,41.57,30.33295,-95.34038,
195901,PECOS-BARSTOW-TOYAH ISD,195901106.0,AUSTIN EL,REGION 18: MIDLAND,REEVES,Elementary,01 - 03,No,Suburban,644,B,80,0.797,0.169,474.0,39.0,0.0,28.0,8.0,1182.0,0.0,0.0,70.0,41.57,32.96692,-96.97684,
195901,PECOS-BARSTOW-TOYAH ISD,195901106.0,AUSTIN EL,REGION 18: MIDLAND,REEVES,Elementary,01 - 03,No,Rural,644,B,80,0.797,0.169,474.0,39.0,0.0,28.0,8.0,1182.0,0.0,0.0,70.0,41.57,30.03871,-94.88661,
195901,PECOS-BARSTOW-TOYAH ISD,195901106.0,AUSTIN EL,REGION 18: MIDLAND,REEVES,Elementary,01 - 03,No,Rural,644,B,80,0.797,0.169,474.0,39.0,0.0,28.0,8.0,1182.0,0.0,0.0,70.0,41.57,28.96346,-96.65413,
195901,PECOS-BARSTOW-TOYAH ISD,195901106.0,AUSTIN EL,REGION 18: MIDLAND,REEVES,Elementary,01 - 03,No,Rural,644,B,80,0.797,0.169,474.0,39.0,0.0,28.0,8.0,1182.0,0.0,0.0,70.0,41.57,32.33814,-96.64687,
195901,PECOS-BARSTOW-TOYAH ISD,195901106.0,AUSTIN EL,REGION 18: MIDLAND,REEVES,Elementary,01 - 03,No,Suburban,644,B,80,0.797,0.169,474.0,39.0,0.0,28.0,8.0,1182.0,0.0,0.0,70.0,41.57,32.75031,-97.01249,
195901,PECOS-BARSTOW-TOYAH ISD,195901106.0,AUSTIN EL,REGION 18: MIDLAND,REEVES,Elementary,01 - 03,No,Suburban,644,B,80,0.797,0.169,474.0,39.0,0.0,28.0,8.0,1182.0,0.0,0.0,70.0,41.57,27.9256,-97.28791,
195901,PECOS-BARSTOW-TOYAH ISD,195901106.0,AUSTIN EL,REGION 18: MIDLAND,REEVES,Elementary,01 - 03,No,Urban,644,B,80,0.797,0.169,474.0,39.0,0.0,28.0,8.0,1182.0,0.0,0.0,70.0,41.57,26.20196,-97.68903,
195901,PECOS-BARSTOW-TOYAH ISD,195901106.0,AUSTIN EL,REGION 18: MIDLAND,REEVES,Elementary,01 - 03,No,Rural,644,B,80,0.797,0.169,474.0,39.0,0.0,28.0,8.0,1182.0,0.0,0.0,70.0,41.57,34.72074,-100.54107,
195901,PECOS-BARSTOW-TOYAH ISD,195901106.0,AUSTIN EL,REGION 18: MIDLAND,REEVES,Elementary,01 - 03,No,Rural,644,B,80,0.797,0.169,474.0,39.0,0.0,28.0,8.0,1182.0,0.0,0.0,70.0,41.57,35.55734,-100.96191,
195901,PECOS-BARSTOW-TOYAH ISD,195901106.0,AUSTIN EL,REGION 18: MIDLAND,REEVES,Elementary,01 - 03,No,Urban,644,B,80,0.797,0.169,474.0,39.0,0.0,28.0,8.0,1182.0,0.0,0.0,70.0,41.57,31.46108,-100.46336,
195901,PECOS-BARSTOW-TOYAH ISD,195901106.0,AUSTIN EL,REGION 18: MIDLAND,REEVES,Elementary,01 - 03,No,Rural,644,B,80,0.797,0.169,474.0,39.0,0.0,28.0,8.0,1182.0,0.0,0.0,70.0,41.57,33.4328,-101.6404,
195901,PECOS-BARSTOW-TOYAH ISD,195901106.0,AUSTIN EL,REGION 18: MIDLAND,REEVES,Elementary,01 - 03,No,Rural,644,B,80,0.797,0.169,474.0,39.0,0.0,28.0,8.0,1182.0,0.0,0.0,70.0,41.57,33.12806,-95.6024,
195901,PECOS-BARSTOW-TOYAH ISD,195901106.0,AUSTIN EL,REGION 18: MIDLAND,REEVES,Elementary,01 - 03,No,Rural,644,B,80,0.797,0.169,474.0,39.0,0.0,28.0,8.0,1182.0,0.0,0.0,70.0,41.57,32.73437,-97.78296,
195901,PECOS-BARSTOW-TOYAH ISD,195901106.0,AUSTIN EL,REGION 18: MIDLAND,REEVES,Elementary,01 - 03,No,,644,B,80,0.797,0.169,474.0,39.0,0.0,28.0,8.0,1182.0,0.0,0.0,70.0,41.57,,,
195901,PECOS-BARSTOW-TOYAH ISD,195901109.0,HAYNES EL,REGION 18: MIDLAND,REEVES,Elementary,04 - 05,No,Urban,403,F,56,0.799,0.206,300.0,22.0,2.0,14.0,8.0,722.0,0.0,0.0,60.0,32.0,33.53977,-101.8964,
195901,PECOS-BARSTOW-TOYAH ISD,195901109.0,HAYNES EL,REGION 18: MIDLAND,REEVES,Elementary,04 - 05,No,Urban,403,F,56,0.799,0.206,300.0,22.0,2.0,14.0,8.0,722.0,0.0,0.0,60.0,32.0,33.5398,-101.897,
195901,PECOS-BARSTOW-TOYAH ISD,195901109.0,HAYNES EL,REGION 18: MIDLAND,REEVES,Elementary,04 - 05,No,Urban,403,F,56,0.799,0.206,300.0,22.0,2.0,14.0,8.0,722.0,0.0,0.0,60.0,32.0,33.9635,-98.51996,
195902,BALMORHEA ISD,195902001.0,BALMORHEA SCHOOL,REGION 18: MIDLAND,REEVES,Elem/Secondary,PK - 12,No,Rural,143,B,87,0.832,0.112,117.0,2.0,0.0,0.0,0.0,244.0,0.0,4.0,40.0,19.89,30.9832,-103.7469,
196901,AUSTWELL-TIVOLI ISD,196901001.0,AUSTWELL-TIVOLI H S,REGION 03: VICTORIA,REFUGIO,High School,07 - 12,No,Rural,66,B,87,0.636,0.045,35.0,7.0,0.0,0.0,2.0,100.0,0.0,0.0,30.0,10.32,28.4759,-96.8617,
